Comment,Author,AuthorChannelId,LikeCount,Sentiment
BuserRP😅😅😅😅,@SamijoyoTani,UC7-RNQqftM6cAMidqeFcsmQ,0,positif
Cuma mimpi.tutup aja buat wisata pisang goreng dan somel,@HasanBasriRambe,UC7t1bagSG5q8hKjOhgKDb5A,0,positif
coba bilang R,@rzkybimzka,UCnNMSDZKKDtJJEgz8he3ARg,0,positif
Kwerenn antum ko 👌👌🔥,@mcdyusuf6108,UCJ2keIH-At-xvDoC-hkxgRw,0,negatif
Salah satu kegunaan anggaran ikn digunakan untuk membayar konten ini,@RedmiNote8-r4e6y,UCkfDtxUB6BTYrxImTGJ0BaQ,0,netral
Dipakainya ikn setelah kiamat yah 😢,@SyamRizal-g8j,UC10bP3xofHHDQtMYmEI7vIQ,0,positif
Saya kemrin kesana Sepi mau kesana hutan kiri kanan sepi  😢,@RIRINANJARSARI-zn6bb,UC-HQuGzAgKRJU2_Pxm4KJHg,0,negatif
"Masa Allah bangunan pa Jokowi luar biasa,masih ada rakyat menyalahkan pa Jokowi,pa Jokowi berjasa sama bangsa dan negara",@badriansyah8984,UCRMa9o8RmrT64W62hV0b3lA,0,negatif
79cm cok tertinggi di Indonesia😭🤣,@ahmadabdee7912,UC4TRbpRrj5YW3slNN7qKcCQ,0,negatif
Keren abis....❤,@Tuti-kr1zy,UCDQowKz-i3D_eXeK87LYtwg,0,negatif
"Saya juga mau ke IKN bang , mau lihat pembangunan RS Panti Rapih disana proses pembangunan sdh spt apa",@rainslove5303,UCfUbe-YPtvjWP4mPZvSWvcQ,0,netral
Sampe lu tuwir ga bakalan rame itu ikn😂😂😂,@keymoraalodia1981,UCMiZmH2-5ezNfTLhBd09xRg,0,positif
Saya yakin pak Hasan security orang Sumsel dari logatnya 😆😆,@willyphoneshop4026,UCdA9Y6oRboENRzo4Fp3AaCg,0,negatif
Sepi ya,@RudyTruly,UCkbhWQ9dknOKSgT5lCAV_Qg,0,positif
Satu malam 35 juta?,@MAdilIshak,UCNvG959nEKzjVLNaC1CHb2g,0,positif
Ikn kota banjir bos,@edengkurnaedi7499,UCg3R00P8G0JRNLvsQGikrHQ,0,netral
"Pembangunan yang dipaksakan, pantes warganya juga sama. Gak punya duit, tapi gaya selangit.",@abuzufarmuh,UCz3vNzduzq_ThOg4w-bVMww,0,positif
Namanya juga ikn gelap buat apa bongkar aja dikiloin lumayan,@ASGaming-it9gi,UCKoaeL-nDMqc3If-VTtNPZg,0,positif
IKN memang top markotop tiada dua nya di dunia...,@mbahpollo964,UClgflYZkA8Ft6RTYktJmRTw,0,negatif
Joooooos❤,@sutartosto8259,UCG7OA5Y5IQuFFFkNAcF4Ryw,0,negatif
Saya asal priangan berpendapat siapa yang nanam pasti panen.,@MAMANSUPARMAN-j4l,UCn1mew4Kz0FuMTiAgZEaeGA,0,negatif
ya elah yg disitu PNS dipaksa pindah semua hahaha,@omonomongeden,UCCjpKqaE_Kfd7BGtwovThfQ,0,positif
Insyaallah kalau punya rejeki cus kesini,@puputdwiantoro5517,UC5ARTUqlUn6rPTDYhTnUBmg,0,negatif
"Sekarang minta tolong. Waktu perencanaan pembangunan nya , masa bodohdengan pendapat rakyat. Betapa sok nya jokowi beserta orang orang nya. Yakin nya mereka bangun ikn, tidak mempergunakan kan uang negara. Pasti bisa. Ternyata apa yg terjadi. Keteteran. Ini bangun ibu kota negara pak.perlu persiapan dana yg khusus, dan juga perhitungan yg matang",@HepiRosnita,UCMKZD7shgVxfLzHIlYrZ9Rg,0,positif
Saya sendiri warga sepaku..ikn itu gk mangkrak..klo saat ini memang berkurang pekerjanya..tp masih jln sebagian..apa lagi pembangunan di bagian jln masih aktiv,@wahonowiyono4967,UC-OsoSO8CbFaaAdvSWLBhbg,0,negatif
Sampurasun Rahayu terimakasih Bp JOKOWI IKN makin NYATA...saya PERCAYA kerja nyata anda tidaklah sia sia...,@yuliantoyanto6956,UCDM8ll_LGZ9jM_ewRgkgyAg,0,negatif
"Tak ada presiden seperti jokowi yg bisa membangun ini,nyata",@denydeny5384,UC_Cu6u-_CxBwjuP9n_RHWFA,0,positif
"Dari semua video ini, Sy hx suka vlognya abang... bagus membawakannya seperti ga lagi recording... Luar biasa... Lanjutkan bang!🤝🤝🤝",@dancekebanofficial8839,UCtU7Nzpmu-MolSwR2of6Cfw,0,negatif
Berau kaltim nyimak om 😅,@asrolhudin6625,UCtJQU_Q5U5BO2GTCliutcjw,0,positif
𝘼𝙣𝙖𝙠 𝘼𝙣𝙖𝙠 𝙣𝙚𝙣𝙚𝙠 𝙢𝙚𝙜𝙖. 𝙎𝙚𝙡𝙖𝙡𝙪 𝙣𝙜𝙤𝙢𝙤𝙣𝙜 𝙞𝙠𝙖𝙣 𝙢𝙖𝙣𝙜𝙠𝙧𝙖𝙠. 𝙆𝙖𝙡𝙞𝙖𝙣 𝙠𝙪𝙧𝙖𝙣𝙜 𝙟𝙖𝙪𝙝 𝙢𝙖𝙞𝙣𝙣𝙮𝙖 𝙠𝙖𝙬𝙖𝙣 😂😂,@amakane1226,UC8MYhruUPiqEaVF-xe45IgA,0,negatif
Ikn membagun berarti Singapore yg untung sebab bila nk ke sana mesti lalu nya Singapore n Sarawak sebabnya juga tk jauh bersempadan dgn Sarawak kelimantan barat rasa nya di ujung kelimantan menyemberang laut cina antara Borneo dgn jawa .terus lh yg baik2 semoga maju jadi bangaan indonesia tapi jgn sombong2 bodoh bila maju jgn mengejek orang lain bersyukur ada lh yg terbaik jaga tata susila perkataan supuya bertambah maju negara kebanggaan indonesia,@Norkiah1957-os2nj,UCiQ5CuYowBOYHFeZInzboSw,0,negatif
Buktikan bang IKN tidak mangkrak .. Seperti kata sengkuni yg ngiri akan prestasi org,@elisaryani2094,UCCGx1l6p-nIfDTlIp9Rt42w,0,negatif
Kenapa ibukotanya belum Jadi dipindah?,@TrendHidup,UCx0yY0HEXUsIKXaNQAxvNMw,0,positif
ga tahan lama itu... ntr juga jadi hutan lgi,@aguswira87,UCCLGDbM5bOvMKqruq0HulZQ,0,positif
Rrrrrr😂,@PutraTunggal-x4p,UChxOgdpG2lin8EzSMlRTrzg,0,negatif
"Wahhhh, presiden Jokowi ke7 pasti rindu sama ikn , KLO begini Sabar , pak Jokowi, ikn pasti beres di lanjut kn oleh presiden Prabowo takkan ada yg namanya mangkrak ini , simbol kebesaran Negara bro. Dan ini tanggung jawab seluruh rakyat Indonesia ...setidaknya wajah baru kemandirian rakyat Indonesia bukan peninggalan jaman penjajahan ....oke yg nyinyir itulula penjajahan zaman kini...🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🧑‍🎄🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡",@PakAgung-or5me,UCmr8XEYzucvurQAmuaGqGhA,0,negatif
Loala cak arek suroboyo gk ngerti ngunu2ku cak😂,@sitikhalimatus2703,UCyM98gbd60hng8MYhcvlLJA,0,positif
Apapun dilakukan demi pajak meningkat ujung2 nya rakyat yg menderita 😂 teruss pendukung pemerintah matii2an Saya pikir hidupnya bakalan enak seperti Para pejabat eh gakk tauu nya hidupnya jugak susah Dan masih mencari makan sana sini tapii dgn lantang membela Para elit kan kocak. Pikir gakk ada yg bisa di banggakan samaa Para pejabat di Konoha apa2 uwanggggggggg😂.,@galicoy,UC_ASiitrPadgLbqrdDVcAUg,1,positif
"Coba suruh para pejabat Dan pendukung si Mulyono tinggal di sana untuk selamanya. Mau gakk?
Buktinya gakk ada yaag mau 😂😂",@galicoy,UC_ASiitrPadgLbqrdDVcAUg,2,positif
Tapi sepi..bos..kaya kota hantu ...,@FaisalPalu-nu3mh,UCTWUIpcAPDPh-V-pnwRSZ8w,0,positif
Ngak mungkin lah.....pak prabowo itu orangnya pedulian...dia akan meneruskan pembangunan ibu kota baru itu....,@sugengmulyanto7280,UCff40bqM-0AsX9NwT7bLJWw,0,negatif
Coba tonton video ini tanpa ada suara dan tanpa baca apa2... tonton video nya dan perhatikan detail2 nya tanpa distraksi.  Bisa menyimpulkan sendiri kok. Bagus ada video semacam ini telah memberikan fakta kepada masyarakat indonesia,@hanantor,UCTXYdLdRsiuc-vGF3O8OVlQ,0,negatif
"memang MANTAP dikasih rezeki terus di,.ROYALACES88",@jeanjessie,UCorSV7h_iBSf8x38gMJQ6Rw,0,negatif
Ya silakan tinggal di IKN mas. Saya tetap di Bali aja mantai,@biazeaje,UCsphe_jem_vkjBkz0ZIFjQQ,0,netral
"ya sudah, nti klw ikn udah jadi, lu pindah kesini ya,... gw tunggu informasi lu....",@soulsunda4749,UCRpP736o-ytfnifMSm83VcA,0,positif
Logat kentara bang pernah belajar mata pelajaran bahasa Indonesia ka tdk 😅😂,@PcBlack-n8w,UCyUqKrog7GP_NNLEjTvuLkQ,0,positif
"Meskipun bank nya sudah beroperasi, tapi kalau tidak ada nasabahnya lak percuma.",@muhammadrenaldy6732,UCHKaN_fJs98XvGjn3cnc1dw,0,positif
Kira kira Siapa yaa yang mau investasi di tengah hutan,@netizen_yt,UCHll7fn4hauWT7ZAMCwUsiQ,0,netral
IKN itu ibukota negara dan harus di bangun semewah mungkin,@editrianto6260,UCCXAu7xbG9O4JGR_fsfH3Iw,0,netral
Lanjutkan pembangunan supaya laku terjual property nya,@Syantochanel,UC2Bh_tWjeQD5gxOTndulfOA,0,netral
Enak yoo para mentri nyaa😂😂,@RiaYulissetia,UCzAqio-EBxFNsBIZ1UJcH4g,0,positif
Yg bilang ikn calon mangkrak itu roki gerung.. kenapa bnyak orang yg tidak suka dg kemajuan indonesia. Selama ikn berjalan pembangunan nya. Di desa2 kami di kalbar juga di bangun jalan.. walau pn belum seluruhnya tapi besyukur dah.. bisa mempercepat jam untuk anak berangkat sekolah atau apalah.. sehat selalu pemimpin bangsa yg baik.....,@Pedi41,UC5HNc7-fvNZh_mqZI2MmBcA,0,negatif
IKN..... TIDAK BAKALAN DILANJUTKAN OLEH PEMERINTAHAN SEKARANG KRN PEMERINTAHAN SEKARANG BELUM TENTU 2 PERIODE JDI BUAT APA URUSIN IKN LEBIH BAIK BANYAKIN PROGRAM2 KELUARKAN DANA DENGAN ALASAN DEMI RAKYAT.... PDHAL ITU ADL LUMBUNG OKNUM2 PEJABAT AKAN KORUPSI,@AldiWiku-s4s,UC3JWT0z1JELaa5GG1VcbikA,0,positif
"Kalau di lihat sunyi,,yg kerja juga tdk ada,,",@MuhammadRasul-g1g,UCNrLmt53P2LhYkG9rMJpegw,0,positif
"Untuk melindungi pejabat2 negara yg korupsi,😂😂😂",@MuhammadRasul-g1g,UCNrLmt53P2LhYkG9rMJpegw,0,positif
Ayoh kabur ke IKN. Ada banyak pekerjaan di sana.,@amalekmnoor2344,UCqfeS3rOrrWj4m5ZJgfclqg,0,positif
endorse swisshotel asw,@arfinadipratama9839,UCSMrLbRqIgnBiSAI5YqTwUQ,0,negatif
"Klu mangkrak TDK mungkin.
Klu berhenti sebentar lalu di lanjut lagi itu bs kemungkinan Krn BKN dana sedikit  insya Alloh ikn lanjut trs.",@baedhowiboy3892,UC8UWAE2BnHbtoRDEV6wiq1w,0,positif
Clometann nemenn ko andy iki 🤣,@akuniseng2241,UCFV12FATER42U685INrjTBg,0,netral
"Kerenn cuk ikn sumpah, salam tekan malang koo. Mben lek ng sby tak ampiri, tk jak mangan burger garage 😂",@akuniseng2241,UCFV12FATER42U685INrjTBg,0,negatif
Weee ada arek mlg kerjaaa di ikn 🥳🥳🥳,@akuniseng2241,UCFV12FATER42U685INrjTBg,0,negatif
Ngibul terus tunggu aja ntar juga mangkrak sendiri,@KentungUntung-dv5xf,UCh8m063b575RTI-fbAoFv7w,0,positif
Duitnya dari mana ngibul,@KentungUntung-dv5xf,UCh8m063b575RTI-fbAoFv7w,0,positif
"Semoga pembangunan IKN terus berlanjut sampai selesai. Soalnya, efek karambol buat ekonomi Kalimantan pasti meningkat. Amin",@Adil_ismyname,UCe4PS3pBatJoYFwEXaOqFiw,0,negatif
waduh klu buat pendidikan gratis mantap tuh duinya,@saadah-y9l,UCluk1z-_b9seBiweoCOpy6A,0,negatif
Alphard mu kalah ambek Xeon Cak Andy...Xeon nyelonong ae 😅,@gondoelsuroboyo2015,UC6u5I39GA4kStjIsNgy42PQ,0,positif
Dari pada bangun ikn .lebih baik uangnya buat mensejahterakan masyarakat indonesia.,@cennaall2466,UCotO7D3YNrF-3wFMUdArf6A,0,positif
Sepiiiii nyenyeet,@benisusamto4648,UCSmeaMh5MODoYyxTrlLrRrg,0,positif
yg koar koar IKN mangkrak itu kan roki gendrung si muluk ph*pek itu.,@gandhidharmawangsa1492,UCu2YFYUottzudBieAPGroYA,0,positif
Rumah sakit siloam belum ada kah mas?,@Hendri1e,UCD2qOd2FbSd3CCZFPsogiBA,0,netral
Seharusnys jd org indonesia qta hrs bangga pnya ibu kota baru kyk IKN,@cukuptau4622,UCjO3B0rFwCQyjPrtn9p525Q,0,negatif
Yg bilang IKN mangkrak adalah pengangguran benci jokowi. Mereka gak liat IKN tapi halu akal odgj,@Jlrmus,UCtoSYQWnIRuTXD5LQuGuHRg,0,positif
Liat nnti habis lebaran apakah masih ada pekerja 😂😂,@teguhsetiawan9251,UCT8HBDiwmQZlWmuwpElggzg,0,positif
warga 16 dan 24 suka nya hoax ya brrti,@imanp-nyi3085,UCP2fH4QvY07hWyZh3mfZPrA,0,positif
Ini baru bukti gaes...,@LifnaYusrilhana,UCgJL0Qh3C_RLAjlKeYwmOmg,0,positif
Ibukota masa depan,@pengangguranlama4072,UCqqpndLuHlX4n2bb8DDtJdQ,0,negatif
Indah banget langit nya,@trihartati8120,UCfiqzMj6QbAkMl6KD__h6bg,0,negatif
Kepala roki yg bengkak gais.,@Martinus-c8h,UCgXUcbGqqUXRhv5q2Kf-3ig,0,netral
"Terimakasih maturnuwun atas visual pandanganmata nya  atas facta keadaan IKN terkini ...MANTULLLLL , salam 🇲🇨🇲🇨🇲🇨",@ga3ti297,UC05GR5lEvRhJRnWEdB8O61w,0,negatif
lebih baik daripada kota yg katanya macet 1jam saja sudah cepet ,@komradchenkov2236,UCoWwalLRpR-zoEf-HtIhd4Q,1,positif
"Yakin saja, orang yang membenci tidak menginginkan kebaikan atas mu. Bahkan mereka akan merusak semua yang kau  miliki agar citra negarif tentang kamu yang telah dia bangun dan sebarluaskan sebelumnya bisa terlihat oleh orang lain.... contohnya IKN....para pembenci pasti tidak ingin melihat IKN berhasil....sebalikmnya mereka berharap IKN mangkrak dan hanvcur....dan mereka akan tertawa dan bahagia jika itu terjadi..... JAHAT KAN ORANG SEPERTI ITU?!!!",@Steamanjing,UCHhJr2fbGMcvtjOftPrBI1w,1,positif
saya asli jabar bangga dengan pembangunan ibokota baru ikn.,@videofunnyshort9,UCKwf3HRpylEZ81baqmNtvlg,0,negatif
"kenapa namanya swisshotel, knp ga namanya HOTEL GARUDA atau HOTEL DEMOKRASI  , kan lebih NASIONALIS toh",@yulissetiyawati2098,UCFlDZtNh92XiLmK8EGPrYmg,0,negatif
Hebat vidio lama yang baru di upload😂😂😂,@hendriyuthistira4590,UC7mD1PZivItktBCuWF2U1aA,0,positif
memang nggk perlu...nggk ada ikn2 rumah drakula penghisap darah rakyat Indonesia...koruptor melebihi Markos...Ibu Kota sampai kiamat pun Jakarta warisan pejuang dan proklamator sejati Indonesia....Merdeka Ibu Kota Jakarta...Merdeka Indonesiaku....,@mediblora5197,UC-l35ap14a7eo8k2FLXDiaw,0,negatif
😂,@pilotpotlot,UCy5-nHFUJ8Ety7oxQ8uzwZw,0,positif
Iya bro rame banget..kaya d jakarta padet,@CahayaAnnasya,UCSbm9Y3fkNAfwvoYYdfqtmA,0,negatif
"Sayap nya melindungi koruptor ,,,wkwk ,,,tai",@ZahrudinAza,UCor2DK6wHWWBUUGjSKBMaVQ,0,positif
😂😂😂,@papahakim7890,UCpT-uf8ILuS9mb8T_YBbbAg,0,positif
Propokasi Rocky Gerung...sangat bahaya.,@Finix-w1i,UCF8zC2TFxHPJRagurzVSgFw,0,positif
Bacot !!!!,@AndiLiyani-c7n,UC4crOUtr0FV_By6fZKckvQA,0,positif
"Mulutmu, 😅😂 jualan x lo, Jualan Konten....!!!! Lo pikir Pindah Ibukota Kaya Pindah Pasar😂😅 


BANYAK TUH PROJECT yang Mangkrak!!!!",@kangprabu347,UCJzftBP7GJgtAUBxtIrnVPg,0,positif
"RG mah mulutnya isi api, jk gk bisa menyaringnya maka akan terbakar",@dionabimanyu8689,UCANNxP9DcvYGXTzDTCUs8oQ,0,positif
271 T cukup buat ikn tuh,@sobatanc,UCfFcyqBzXsJAJCZq4LMgFDw,0,netral
"mana nih yg triak"" mongkrak mangkrak ??",@alvinevendi792,UCpuMkuDUnz9UABtrRZ80jew,0,positif
"yang Bilang Mangkrak Jelas Grombolan sakit Yaitu Bantennnnnnnnnggggg Lumpuuuh,,,,,,,,,,,,,Daripada Duit di korupsi sama Grombolan Banteng sakit hati mending di buat bangun negeri <<<<<<",@gerrrmbokmu1563,UCJCJHicqoY_pueHVmZC2L4w,0,positif
saya masih di IKN sekarang,@muhlison5993,UCWAcMrJ9yGtTQ9nKgkPEqiQ,0,netral
"Nah gini kan enak jadi tau ,Kita rakyat harus taat bayar pajak untuk kemajuan dan kemewahan para pejabat 🥰 

#salam_ereksi",@AkuReno-rs4lc,UCwdXEU_JE5UuPZpZpYciofQ,0,netral
😂😂 mas alon alon mawon to sajangipun 😂😂😂 ❤❤❤ jawi nipun kentel sanget ❤❤❤ 🇮🇩🇮🇩🇮🇩 merdeka mas seupomo saget tanpo pulsa saget nonton panjenengan berjuang matep mas💪💪💪💪💪🇮🇩🇮🇩🇮🇩🇮🇩❤️❤️😂😂😂😂,@EbokkkHusen,UCriAntFsw2h28nbk3HXKADg,3,negatif
"Semua isu isu itu hanya gorengan mentah dari kelompok Anis Baswedan dan kelompoknya,,karena malu,,",@Nanangkosim-oz7hz,UCUvjNUH0XHONEc8Aub1cerw,0,positif
Mantaff bang biar para koruptor yg ingin menyerang perintah isu ikn jadi bingung kepanasan😂😂😂😂😂😂😂😂. Mantaffff mantafff,@TriWibowo-o5u,UCT9LiooV_iNh2x7uhxGnATg,0,positif
IKN udah jadi mantap,@PakMas-dw9oc,UCtwR9RI6CbzVKa6mEphpWyw,0,negatif
Auranya gelap ya IKN.,@javacip7972,UCx2BT-k0QSd-1MDvc-dhvFw,0,positif
Seperti sudah di rencanakan dengan pihak tertentu kontennya mas😏,@MASARU1837,UC2NvDvyBqRxSnRwj52iEUIQ,0,netral
"Ngeri"" Sedap kerja kesana wkwkwk banyak yg pulang gak dapat bayar",@heruTarmanu,UC7KOI3eURmmaImBiCt3Em0w,0,positif
Terbaik,@Adonarakalimantan,UClS9MUNN1yLNohwLo6luSMw,0,negatif
kampung kosong 😅😅😅,@ashari68,UCEUfHFGjZEbYSvUHBS-51Ag,0,positif
Pamekasan nyimak...... Bos,@latifalyoutube88,UCzC1q-XiHQyyQTbybgLE7TQ,0,positif
gosong kepanasan ...😂,@jessiehu9963,UCdH6hg6_4ViVn5YdXbR-6Uw,0,positif
Mggak ada efek buat saya.,@MasTuki02,UCxGnaFBIcbccYiSIq9PZbuA,0,positif
Vangke itu mah burung gagak bukan burung garuda😂,@kahakung,UCeTZVPs5H_xNxkGdyQJ-pYw,0,positif
"Hebat Pak Jokowi ,jasamu tetap di kenang rakyat",@dahlandahlan7059,UC63schnhpG4M2L2xKsX_Q-A,0,negatif
"Mata nya Roky Gerong Amin Rais picek ,provokator ,mulut nya busuk koar Kaur,sekarang gk ada orang percaya",@dahlandahlan7059,UC63schnhpG4M2L2xKsX_Q-A,0,positif
Alhamdulilah ikn di lanjutkan terus spai cepat cepat selesai amin,@AccaSalsabila,UC3M-A-5FkKXmkN7m9GjVdMg,0,negatif
Karya pak jokowi di arsiteki oleh pak basuki hadi milyono wong suroboyo,@HadiPrayitno-q2i,UCnz3BbzyT9Mn8Y0U2uDSfig,0,netral
❤❤❤❤❤🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩👍👍👍👍👍🤲🤲🤲🤲🇮🇩🇮🇩🇮🇩❤❤❤❤🇮🇩🇮🇩🇮🇩🇮🇩👍🤲IKN🇮🇩🇮🇩🇮🇩🇮🇩👍🤲,@capperais3484,UC7CA7ZFg4w929nOUsJxb-fA,0,negatif
"dari rakyat untuk pejabat, sampai kapanpun rakyat tak akan pernah bisa menginjakan kaki ke ikn kecuali berduit.",@edishilvi627,UCfMWeg1kt7MttoOmS20b-9g,0,positif
Bener kata pak Karno .musuh negara kita bukan orang asing tapi orang indo sendiri ....contoh ..Roki Gerung ..dan temen temen nya,@jihanaviva8309,UCetdb2UGgGW7tsVTP8daDZw,0,positif
Buzzer mulyadi,@GenthoKilla-bf1jv,UC-ctOoIJule4iNkQfO9z8fA,0,negatif
Yang bilang ikn mangkrak itu orang yang  bermental krupuk   tidak punya wawasan ke masa d,@pakkuat4284,UCDutS3Nzj7Hewn4vLG3F4ww,0,positif
yaaaah proyek mulyono...ngak bangga...modalnya jual negara..nanti kalau gak bisa bayar utang rakyatnya jd pengemis dinegeri sendiri..lha wong ngambil bunga dari batu malang aja gk di byr...mulyono...mulyono..semoga proyeknya dihalangi sm leluhur orang dayak yg gk rela tanahnya dijual,@DealovaNathasya-d4f,UCl9mZXZMmuvq3g5HpWoI3Pw,0,positif
"35 juta satu MLM ....
G mampu......
TRIms infonya.....",@harrykuswantoro5977,UCpT-aZ6KAP8mYzAhXlAYWSw,0,netral
Ngakak gw pas bapanya bilang tiang bendera tinggi 79 centi meter😂😂,@afriantojodi6826,UCVjdWop_VcUEvm79iZm9p2A,0,positif
"5 hri yg lalu sya kesana, motor sya gk di kasi masuk harus parkir di rest area...gk FAIR",@jayeg6458,UCG771slM4LWczCMeFNdPmGw,0,positif
kopt,@inter_news10,UCrMhtE7dlr42luGWqhTVV-w,0,negatif
"hahaha😂😂😂😂 yg kerja dikit amat bang ????...

di endorse berapa juta bong ???😂😂",@inter_news10,UCrMhtE7dlr42luGWqhTVV-w,0,positif
"Koh .. itu mic yg nempel sama security Knp gak dilepas sementara menjelaskan sih😂😂😂 dia ngomong diluar sama org lain, suara nya ikut ke campur sama suara lu koh.. mumet gw dengernya 😂😂😂",@stephaniehanasitajunko94,UC0mWUetqoO_CHaDSpoGYYDg,0,positif
Kl enggak mangkrak knp Prabowo ngantor di Jakarta n pelantikan di Jakarta????…Dasar lu suruhan Jokowi…,@haloterserah7478,UC5qLFqybW1bdzUNMIVXAP3g,0,positif
Ini buzer bayaran ya gaes..😅,@bintang9449,UCAwqvj26MDwirVYQgARD4qg,0,positif
Nyatanya mangkrak 😂😂😂.  Itu kontraktor hnya ngerjain sisa planning akhir tahun kemarin..,@Triami-f2o,UCco49JMhqoWdXdlXz2YGu6w,0,positif
"belum selesai makanya masih hitam😂😂😂 nanti di cat itu, sama gedung gedung nya masih warna cream 😂😂",@BoloTuhan-r2v,UCPnfDh-IysYemSqBCl0TLEA,0,positif
Gk ngurusi omongan wong sing nyinyir IKN..sing penting IKN ttp berbenah.. sehat2 pekerja IKN...,@RiezkyRichie-cs7py,UCpsb9Q7bYsPyCT5r5xCnfCA,0,positif
Sirah mas...gudhuk Endhas...,@Ballenciaghost,UCV-o124Ra8bCtcoFXLlzzAQ,0,negatif
"Kota yg dipaksakan , gersang",@yunazsabarien3740,UC4lknhWr3ZEmxv3hay61umA,0,positif
"Baguslah,,,!!! 
Sudah siap anda tinggal di situ???",@joenabdillah6471,UCJ3bmNjW2R2IgFQYjGRP1-w,0,positif
Buruan beli tanah bangun rumah thn depan tanah  harga naik,@yulidaning,UCwKUBhYtFXd_PCUnFGs9F6g,0,netral
Masih banyak yg kerja di IKN . Teman saya masih ada disana.  Yg bilang mangkrak belom pernah ke sana dia,@Verryaja,UCS0PVPc35NJ6i99VLggSNvQ,0,positif
luar biasa IKN,@poseksekaransekaran9537,UCKcZswMIZJQj9YuLXTq2I2g,0,negatif
"Pada dasarnya pembangunan IKN telah merusak hutan kalimantan.
Perlahan-lahan kalimantan akan akan ada banyak bangunan,perumahan dll yg semakin berpotensi rawan kebakaran.",@RafaelBos-c3d,UC5sOoCTOhoN1Qwfur4tcPEw,0,positif
❤❤,@willypreset5588,UCtZzrLf51BrvOhvKyzcUXqw,0,negatif
Gw juga asal balikpapan emang mangkrak kok sudah gak seramai masih jokowi jabat anggarannya di bagi bagi brohh jangan buta dukung junjungan loe😊,@Dicute23,UC7a1ZN79mAR6oe7qV2Lb-Fg,0,positif
Gampang saja.. Pokoknya mau pindah kesitu gak. . Klo gak mau ya mangkrak namanya,@JoyJo-m1q,UCvE-xaYxCjsyBRAhWMgpBWQ,0,positif
dibayar berapa mase?,@jaisyurrobbani8855,UCUuKMIfbx5atugH_8BaAQWw,0,positif
IKN ttp jln appun yg trjdi .org akn paham stlah jakarta bnr2 tenggelam dahulu br tau fungsi ikn ap.😂😂 mngkin saat ini blom ad gunanya.suka GK suka jakarta akan tenggelam 😂😂😂,@kamilzami8894,UCIKh5j8naqeqeSWCpKuTR1g,0,positif
"Lain kepemimpinan lain kebijakan, kita lihat saja perkembangan selanjutnya",@jaenalabidin-dm2be,UCqOfF_zceY4BMhI2w-sMz6Q,0,netral
"mas tak bantu jawab dari mas gibran .....
BOLEH.....",@isnainiyusuf664,UCMzSsyh2z9urEKyQvHKYr3g,0,positif
mas andy.... maaf.... sumbu mas bukan sumbo,@isnainiyusuf664,UCMzSsyh2z9urEKyQvHKYr3g,0,netral
Semoga cepat jadi.  Dan Indonesia makin maju aamiin,@punekpantura4658,UCqknodmSox6-RcdbgfExEYg,0,negatif
Wapres bln depan ngantor disana,@suwantosyifa6743,UCyD8HZvfAmujYX-npuVF7HA,0,netral
PROYEK TAI GAK BERGUNA,@CakGombloh-w7r,UCyY5urc9BN0tSMUNMRivyIQ,0,positif
