Comment,Author,AuthorChannelId,LikeCount
"Ubur ubur ikan lele...paijo bangun rumah ngutang lee...


Yg dijakarta sj belum menguntungkan buat rakyat",@SyahruSyahru-rv8hx,UCi0Lsclg9kbD96AdXSWYOWA,0
Semoga banyak yang mo tinggal di sana 😂,@rakhaslow5226,UCEAgQZNPSbVJNhTSvwzqjPw,0
"Doakan bukan magrak justru biar semua terus berjalan karna didalamnya banyak pejuang keluarga untuk memberi makan anak istri, yg ku mksd para pekerja",@ibuRayyaDwi,UCDZolYip_QTUVOTXcSk6M1w,0
😂😂😂😂😂,@EkaAtyati-h8s,UCz32_Ccn6gNR3AiEN6KY4YQ,0
"Tergantung kebijakan pemerintah pusat,anggaran nya kan dari negara bukan dari mulutmu",@maulanasaputra1369,UC2DmFO6d49pnQRv8zd-pI6g,0
"Influencer mulu yg ke IKN, akademisi mana sih",@Shinobi1991-l1i,UCA7X1JjpacxFW-Fs1T6acxA,0
Mulut nya lebar betul,@PT.Suksesmandiritbk.Pontianak,UCfEPWa0Fp7KbOZg6QExJqNg,0
"Ketika when menjadi become, maka then akan will.",@Goblinhoodie,UChpAaUq7vTHJ4TNQbMW1jaA,0
"Mantap IKN,pk Jokowi memang hebat dan jujur sht sllu pk jokowi",@Effendi-g7t,UCypwfUF83JzXaAUo-estXkQ,0
Hanya para pembenci Jokowi yang mengatakan IKN mangkrak..,@HeruSubakti-r9m,UCzt2KVKaW-J1xt0T_EXcDIg,0
Astagfriloh gila keren banget ya IKN. Jadi mau pindah kesana jadi nya . Ayo pak Prabowo kita dukung lanjutkan semuanya😂,@iksanfajar3332,UCjrO4aWyTdcL4N9Lf6WIWsQ,1
"Alahhh....rakyat udah cerdas x. 
Semua pejabat pusat sibuk di Jakarta bukan di IKN 😅.
Yg disorot bisa aja settingan buzzer dan kroninya si Jok*dok 😅😅😅",@patriotbekasi910,UCECtMUXAsu7yA_tJhOdkbgQ,0
Amin semoga tetap eksis pembangunannya,@widyantorowidyantoro6935,UCYbRyd4dky5bnc_Qdv4tGMQ,0
Masku bayaare mundor... dadi tukang nok kono.... piye solusine...,@anisasmaudin2657,UCCjI9I83KKiKB_KdLtJMZeg,0
bang gw pusing liat kamera lu yg pas di swissotel nyaa wkkw,@pusainzega3774,UCTIs01f6jpkPSsMKHTsnW9w,0
ngabisin duwit yg ada klo udah habis.bklan mangrak.,@MiftaHudin-l7x,UCkKGqPf-aGRXVaYeK-YeceQ,0
"Terimakasih ko sudah mengajak melihat progress IKN
Keren",@BallonFamkidz,UCqHVocY9QDr5_qk3g3uw0Mw,0
Jakarta jawa barat wes gak bisa diselamatkan dari banjir. Ees ramalan jayabaya,@JeannyOslo,UCVU6lZQtH9gKjR3wky8HarQ,0
Pegi lah lu kehutan,@yazhalkaisya8985,UC1WKoMrT32wJmy6wlkEgDVQ,0
"Cuma orang orang berhati gelap busuk dan dipenuhi kebencian yang selalu bersuara skeptis dan mengharapkan kegagalan IKN... Kesuksesan IKN melambangkan kemampuan Bangsa Indonesia untuk berkiprah dalam permbangunan Super Masif....

Mari dukung dan sukseskan pembangunan IKN, mari awasi para pelaksana pembangunan IKN agar menjalakan amanah rakyat dengan sebenar benarnya tanpa korupsi... MAJULAH INDONESIAKU...🇮🇩🇮🇩🇮🇩🇮🇩",@Freaky-ni9kk,UCqHNFUf5lz21omCIFsB4FoA,3
berisik amat mas..... pelan pelan ..aja ngomong nya,@sariyani1595,UCmp4Ox0a_4rUr4cWRLQydEA,0
"Alhamdulillah tidak ada rencana dibangun gedung DPR. Itu artinya apa kawan2,,???",@rudyparadise6646,UCpZTsnxOhfqsSZ4rdIXI_Zw,0
Mauya di pintu utama patung hanoman dibuat sebesar besarya biar jagan masuk yg itu,@SalimPasaribu-p1j,UCIqL_RCulSSdI2DPFAwtq8A,0
silahkan yang mau jadi pemborong di ikn .. 😂,@krocogamers01,UCVvl7yMN-Ev0VmYg_cVfnEA,0
Biasa settingan intuk prncitraan. Krlihatsn gaya bicaranya. Kalau bank dudah buka nadanahnya darimana.,@Sugeng-vi9io,UCDiQqjQFFt0EPOUQdtU1I4A,0
Buzer dikerahkan.,@Sugeng-vi9io,UCDiQqjQFFt0EPOUQdtU1I4A,0
"Ayo cepetan pindah ke sana IKN, nnt gak kebagian",@yendriana2373,UCBipFXK_1-gXzS-Ghbgoowg,0
Mudah2an bisa sampai.le.IKN daripada jalan2 ke tempat.lain...kota ygbpenuh dengan jalan macey,@mukithidayat7768,UCaIcXuLpBtEl6o5D94TWKmw,0
Ngga usah sebut merk..sebut aja naik mobil...sombong banget .!!!!,@yudhaputra-rq6mm,UCNMUVF6pklGaJvpwF1g2BXA,0
hoax yg dihembuskan orang2 yg punya aset dijakrta .takut harga jualnya turun😂😂😂..,@nikkenmaritza,UC8d9_TjZl6TGDAXXkZhihDQ,0
Melindungi para pejabat yang korupsi 😅,@ceritarafid,UCXpTuUTwjzJkGEbpzym9gIA,0
Saya unlike mas maaf ya buzzeer,@ladyfirst6242,UCJnd36GpqUiXliHdU9x731Q,0
Kalau memang benar ini semua ya Alhamdulillah.,@riduanarifinduan5232,UC4774b85gHofX0kqMEJ_qFw,0
Apakah disini ada petaminanya?,@SayurLodeh-h9e,UCZw43xImf9St11is2LlXEaA,0
Saya bosan di titik 💯 😭🤣🤣🤣,@GaysaJAYPUT,UCumjbrvaYYI3Fdf5iD1RJBQ,0
"Ada tapi tidak masuk otoritas IKN  di penajam P
asir utara",@SriRohyati-ts1kq,UCVEc4p7U06AvBDdwbPG6OpA,0
Bangga punya lokasi IKN dan kumpulan bangunan mewah yang mengangkat wajah INDONESIA NKRI 🙏,@REUPLOADtoallvideos,UC6uiM8sXyLWEsNDWotPcNzQ,0
Jangan syooook.,@MunharNgadi-cb7vj,UCN6KV1UYK6JLHNUehFzrz8g,0
"Mencela adalah perbuatan yang paling mudah karena modal hanya mata, lidah suara yg tdk perlu dibeli,yg sulit itu kalau membangun sesuatu yg memerlukan pemikiran, perencanaan, biaya, tenaga, dan perlengkapan dsbnya",@MunharNgadi-cb7vj,UCN6KV1UYK6JLHNUehFzrz8g,0
Bersih kan korupsi sebelum pindah ke ikn 🎉🎉🎉,@isbarhamzahsulkifly7712,UCVbUzAaarSYhXT1jKuDcGTA,0
Mas ajak dong saya ke ikn saya pengen sekali ke IKN kelihatanya idah sekali,@sobarsihsobarsih5303,UCF_fphk7sjCrSwn2Zfxio8w,0
Tandai orang orang yang menghasut IKN mangkrak dan yg menjelek jelekan pembangunan IKN biar mereka dan keturunannta jangan sampai menginjakan kakinya di IKN.,@supelda3367,UCDWs0CqUt8OyuzgIOI49f6Q,0
liat aja kedepan ...  gak pake berisik ?!..😁😁😁,@ImaWati-o2k,UCG2zs087ztUix7vK1NTNsdg,0
"Sangat indah bagi kalangan elit, dan kaum penting",@PSLNganjuk,UC7WB81PkrjmJxb7L53uxXOw,0
Keren jadi pengen ke IKN nih,@syarmantipadma3401,UCw9x4GI8_ZXlQpAvfV4gqWQ,0
"Ada yang tau arti mangkrak,, ayo 58% tunjukan goyangan mua",@SandiArmansyah-s4h,UCURYwoRw2QHAds4Hc1qogxg,0
"Bangunan bagus, cuma uang nya gak ada, jangan maksain, dampak nya bikin susah rakyat",@abdulrosyidsetiadi5107,UCNs87KEl1vGWlQDg9FhXFTA,0
Kalo tidak pakai uang negara yg pakai pajak rakyat apa orang2 itu masih tinggal di IKN apa masih ada orang kerja3 coba stop uang dari negara apa kamu bisa ngomong,@SuryaPanda-t1p,UCLgvbSbl-KQjW4QqInX1IQg,0
"Mana pembully jokowii muncullah
Gak melihat banyak peninggalan pak jokowi.sehat selalu pak jokowi",@HawaMarisinggah,UC_jut0ke2zELlCKC60a3Qew,0
Alhamdulillah......ikn mangrak .,@SitiArfiah-z3z,UC9CSvCKR25tmpdAz-j6augA,0
Keren makasih mas.. Semoga suatu hari nanti bisa ke IKN.. salam dari Ambon,@lithapsmambon,UCkasMw9ARNI72FRuot2ZAsQ,0
"keren mas, terimakasih sangat mengedukasi. btw camera ne sampean niku nopo mas?",@wahdiniwahdini8650,UCsD2ookO8HPADrTlJjhLYwA,0
Ndase ktanya ikn mangkrak spa bilang GK seneng ya GK seneng jngn gtu dong,@muhamadmuslim6955,UCg_KrkLpPhLp-GhLqwTRCnA,0
Semoga nanti ada rejeki nya bisa berkunjung ke IKN.,@hendrik4h456,UCYhb7weXu_HwMRBrIU66puw,0
"Beda nu ulin jeung nu gawe mah,, 😂😂😂",@AhmadHasanah-sv1mm,UCi945GTMFu3V7Ql8ga4odHg,0
"terlihat sekali mangkrak belum ada perpindahan masif sebaiknya dihentikan pak prabowo berharap fokus ke pembangunan sumber daya manusia dulu , investor belum masuk",@mactri299,UC8owNQ6j1rc9b49Dhm96rKw,0
Kepala Garuda mana di IKN 😂😂😂🤣,@MamiTuti-gg1ke,UCy6VM-8DR7eQLTIt0I4XdXg,0
Yooo di tunggu klw memang tidk ngangkrak,@Malikdinar3,UCxeL3xUqCSkJf_a4yBgk0gw,0
Kepo banget,@rosliaman-f1z,UCByx2w5rXBw_LCauQGR7j2Q,0
Cangkemmu cok...bangga banget...sadar ora itu anggara apbn bukan investor....,@sriyono414,UCMbhINsZBpA9tYiTugb9tnA,0
Malah fokus sibuk baca² comen😅😅😅,@febbyazkiyah,UCRcs90p189du0feQ4ovgp2w,0
"Nah ngene to mas,dadi ketok ora di kiro mangkrak
Entuk tambahan duit seko koruptor ratutan triliun yo jelas iso berjalan pembangunan lan program makan gratis aminn",@borgolpersada6820,UCuO5D63U0o_NLURxrEV00uA,0
"IKN iku perlu di terusno, tapi yo Ojo lali Karo wong cilik ijek akeh seng kaliren",@Balabah-lsrazan,UCNlqlH5CxT6TasA5tAul1xg,0
Mantab karya anak bangsa.,@BungPomo,UC0FbeJpvrqtoNfpgRZwQqTQ,0
Itu strategi Korea yg sakit hati,@cahyobasuki9523,UCW7ED3mNA9iuaEtPKqmxvHw,0
Untung yg kerja di hotel tu.. hahaaa semalam 35jt😃😇🙏,@sanjakasep2431,UCyDQA77fzYNAAfjZu5zW4hA,0
Yawdah pak Prabowo cepetan pindah kesana bg,@FahriAnto-dl9uv,UCF-sk7zV2qYZhrsiyQ8-2Eg,0
Tinggal lah di situ brapa triliun  yang hebat itu,@HaikulHak,UCjNR2_eUh4pkgxk2DxrUUSQ,0
Uang rakyat dihabiskan pejabat ke IKN,@irulzurich,UCnRguuzOm9Mj13qT-0bLagA,0
"Rakyat tidak bisa menikmati kemewahan...IKN diperuntukkan pejabat, rakyat cuma nyumbang donasi...",@irulzurich,UCnRguuzOm9Mj13qT-0bLagA,0
Uang rakyat pejabat yg menikmati...miris,@irulzurich,UCnRguuzOm9Mj13qT-0bLagA,0
tim soto pake kecaopp😂😂😂😂,@niamomo1077,UCZ9pAwvNmpC_xfRgrKEv5Kg,0
"Bosomu kok medhok banget, rek. Asli Surabayakah? Salam.",@matahati4743,UCNNa3yHBULfgd0mDgicN2eQ,0
"Ngomong apa sampean,pikirin tuh karyawan yg di PHK ,kasihan mau lebaran.",@mujeniamsir150,UCNQdWrC0KEsht_YQq7P4zVg,0
79 cm😭😭,@frdhnt,UCECXnHjr1inHNZgPGBYP5xQ,0
"*_matur nuwun wes di jak review ke ikn,hotel Swiss nusantara.gak perlu kesana, cukup nonton video ini sampai habis.mantap om_*",@gocigo,UCobVkpj4WZDCH4Def8QiVUw,0
"TAR IKN AKAN JADI MONUMEN IBUKOTA POLITIK.
ATO JADI TEMPAT WISATA KAUM SULTAN .salam akal sehat dari Bumi BORNEO 🙏",@petruk247,UCoZDBYXSL-CMcs_g1vm0Ong,0
Makasih Bang Infonya Aku memang bukan Orang Kalimantan Tapi Aku seneng Lo 😊,@Reka-Wardana-v1t,UCqTYcDGQYjhMO37_Zr6ptsQ,0
"Bang dibayar berapa untuk reviewnya.. kalau benar tidak dibayar berarti bang kekurangan informasi tentang ikn, seharusnya mengupdate perkembangan politik dan situasi negara ini, supaya tahu sungguh bobroknya negara ini, salah satunya disebabkan oleh ikn😊",@yalakm_MAYA,UCSOYm6q-bcV--cBzVnXcCfw,0
keren 🤗🤗🤗,@editorkupang1639,UCwYL4JZKlTf91SjA-_JGjnQ,0
Kereen pengen ke Sono tapi jauh rumahku di jateng😢,@RoisRowisendi,UC3-UNuEvLfjw_SF42kkVnHQ,1
Proyek memaksakan..!! coba anggaran  nya di tendang ke pendidikan  kesehatan lapangan pekerjaan  di mudah kan baru Saya salut sma jokowi  saya doain jokowi  masuk surga!!,@RahmatJos-n8l,UCu1FyuErqL3GV77xqGr5_jA,0
melok ko,@uhuyyyy222,UCL5DDlNu1i66z5ZBVbqXqvA,0
Saya asli orang kalimantan tengah...saya bukan main lgi di IKN tp kerza dsna😅😅😅,@elsarahmawati3029,UCMPrJ3C51a8vzfBmnZ_lNsA,0
"Ora bangga 
Hanya mementingkan oligarki 
Tidak mementingkan rakyatnya yang lagi pailit",@RahmatBasri-y3t,UCeY39gdwZZExdlWcYOGY-7w,0
😂😂😂 gak kehidupan...,@YUDSmsung,UCiViuYg5ccXEuso6vPsYcNA,0
IKN ? Saat ini ngak ada mamfaatnya bagi rakyat. Yg untung hanya sebagian org saja dr proyek iini.,@hhamzah-n4l,UCLKZiSnaKrvsDxmFiDOCREQ,0
Ikn kebangaan org kalimantan ..entah org sono😁 yg slalu bilang mangkrak,@masniah7321,UCcmCQgjELLsFO0dLp8JL-gA,0
buaya mana buaya kata bang roky,@intanpermata4186,UC-hsFaCTTVMsDqjd78FXeJg,0
"Sbgai influenser - Sampean kebagian Tender.. ato ada keuntungan apa Mas.. 
Brti Anggaran APBN Masih mengalir kah..?",@suwondowahid8407,UCl_-MCKZ6aZNVR-j8_OWwEw,0
Ok sy SBG rakyat lkut senang,@TriKtg,UCafcBhrwXBZmepbUA_STGlQ,0
😂😂😂😂😂😂,@purqon1689,UC1ALG9phIdXYJUuOdtifUqA,0
Ngacoo  lu,@Silwanus-hk4df,UC6BRuEplc50qaVHWwROQ5cw,0
jawa penjajah,@hantukuyang9466,UCyZHBvkNtPJaW-1E11t63fg,0
Klihatan banget klo influencer nya 😂😂😂😂,@lobaloba330,UCI9BXIQ5VUP-1cHK51LK74g,0
IKN yahh mana suaramu,@hutamonudjo5365,UCEjCDaRofog1PL-Tu0lRAeg,0
Klo nginep ya takut.  Sepi.,@irenesulistyo4286,UCwzvQaxu3SmHky9vNc4T8eA,0
Istimewa buat pengikutnya,@alfathlux2215,UCR8g3hMksmaU3vEbnGNugMw,0
"Maaf kenapa mas dari Surabaya,kok gak bawa Amin Rais,Roky Gerung dan refly Harun,ke ikn",@agung331,UCSr423yKW2fl83KRm4lHSnw,0
"Gpp yg blg ikn mangkrak biarin dgn pendirian nya, waktu juga lah yg akan menjawab kebenaran nya, sy sebagai warga indonesia meski jauh dari IKN sy selalu ber doa agar kiranya ikn ber jaya, 1,5 thn yg lalu masih hutan belantara, tapi saat ini dah jadi kota yg sgt megah, tak ada kabel ber seliweran di angkasa, tapi listri jika malam ber sinar menakjub kan, ini bener""kota modern yg baru ada di Indonesi, kita sebagai warga indonesia dah seharus nya merasa bangga, bkn nya mencemoh karya bangsa sendiri.",@JamHuri-b2r,UCzf5jaAiQxub0ERmOARuyEw,0
"Wawwww gilaaa IKN LUAR BIASA  HEBAT"" IS THE BESS  ❤❤❤❤❤❤❤❤❤ JOKOWI👍👍👍👍👍",@ninings2143,UCr9nFrRlhf_KUtK5G6ZK3LA,0
"Yg blng mangkak itu orang"" yg g suka  dg pk JOKOWI PRESIDEN K 7  MANUSIA "" MUNAFIK ITU",@ninings2143,UCr9nFrRlhf_KUtK5G6ZK3LA,0
Ngomong apa kau ngk ngerti...,@Ersan-k5k,UCQL7uthzNo3mok8E7AL6mDw,0
Tetap semangat sehat,@tinimohari9314,UCb9-AhPnlWFdPIA0XwW0XeA,0
Mana stesen PERTAMINA?,@FuadYahya-c6n,UCBVoioVpqKRbUS5pqwdtuKA,1
Yg bodoh itu adalah yg ngomong doang dgn mengabaikan fakta,@JonaNus-j1k,UCJv7vHm929HcH4xOmfKH2uA,0
Lihat aja entar bakal jadi gak?,@AnuggrahPranazhar,UC0v1oVZqcaGzQCnPDCLDPzg,0
"Itu kan sepi ,,,seharus nyo Sagat mamei  pekjanya",@TamrinTamrin-yq5lg,UCLgfxL4u2bOXaY2xsfWE3og,0
👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍IKN,@Nurulfansbassmalah,UCs4DqFUnkgmZ-R5lAoAEPxw,0
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤IKN,@Nurulfansbassmalah,UCs4DqFUnkgmZ-R5lAoAEPxw,0
Ikn ok urs mantab bagus cantik,@Nurulfansbassmalah,UCs4DqFUnkgmZ-R5lAoAEPxw,0
Yg mangkrak tu amin rais ds rf rg as dll,@Nurulfansbassmalah,UCs4DqFUnkgmZ-R5lAoAEPxw,0
Satpam pekok gabisa bilang R,@YudiekoSusilo,UCyq4pB3IYyLahNioHsOIn8Q,0
Gara2 IKN Zinilah hancur Negara.RI ini bukan DUSUN Pak jadi habiskan uang negara buat IKN apa gunanya.,@JunaidiSyahman,UCEwkq4Tcdf_QIRC95EN_IEQ,0
Sepi bang.. pekerja nya bisa di hitung pakai jari buat pembangunan sebesar itu,@carelputrasembodo9599,UC36hQvWEZVkrCzIIj6sjUfw,25
"Yg belum di bayar gajinya itu tanya sama yg pemborong nya ,nnt yg di salah kn pk jokowi ok sabar ya yg kerja ikhlas insya allah rezkinya melimpah Aamiin yra",@Afz_Lera-311,UC6UvFdTs4s6zXGlNDaftRKg,0
Kalau memang sudah baik....sempurna .Ketata dengan baik kenapa para petinggi di Negeri ini tidak pindah itu harus di pertanyakan ada apa sebenarnya..... Karena pembangunan ikn dulu sebelum Jokowi lendet dia berjanji akan berkantor di sana....adaapa sebenarnya....,@cakraproduction7372,UCjm16t_fdcted4szDm_47og,0
Mentri2 nya suruh tinggal di IKN... Biar percaya rakyat nya... Ayo mulai pindah... Ada Yg mau?,@ZulkarnainKoto68,UCd_cRCEWwS4afAltuAveR2w,0
Bukan kehendak kami mau ikn jadi ibu kota tapi ke inginan dari pusat ikn hanya sebagai kantor bukan pindah kota paham semua nya,@Citraintri,UCHyDutigHgSe0ORwRDmlRGw,0
Angaran ancur ini segala naik harga ternak ternak,@GalangAlexi-k7s,UCbpCcjOvbDQXz7_90BFJo8A,0
Ngoceh.mu enggak jelas,@Abdulmanapabdulmanap-z3r,UCBaPEK00WIzyfy4H7sbzbug,0
Aku gak hanya fokus sama cantiknya bangunannya tapi aku fokusnya ke awan di langitnya indah2 banget bentuk awannya cerah banget👌👌❤❤😊,@FarizaAriani,UC-vow5Kvc3xI0VhcIXirNMQ,0
KEAT KEAT MATA LOE LEBAR.,@wahyusiswadi4667,UCSCdUhgJm3MmfAcDB7ebahg,0
Siapa bilang IKN.mangkrak nyatanya masih banyak.yg kerja,@VivoSmart-e3j,UCkdBQdfO6KZU_GnAFPp4e2w,0
Cak tapuken cangkeme sing ngomong mangkrak.....,@rakochanel370,UCK8P95lIa44qO86QpAjPZzg,0
"keren IKN ku, maju terus, para pembenci Jokowi jgn di ajak ke IKN ya,🤣🤣🤣🤣",@theresiabayeya6357,UC-WG5YTJtd1ZXHidUc8xDYg,0
Dri banten g prlu kunjung di ikn.buat rumah kuntil aj,@TigaputriTigacucu,UCEjbooekzH_dmgS3LzVVF5Q,0
Nah lohh... Kenyataannya beda dgn info dari kelompok sebelah yg sakit hati.  Yg rewel.. Yg suka fitnah2...tambah malu aja ya kelompok sebelah  ..semakin rendah  derajatnya.... Semakin ngawur..,@AdeSudrajat-eb3zs,UCKtKorPpG-LELKh2IluSfbQ,0
Pemerintah sgj tdk koar2 pdhal pembangunan jln terusm,@JohnKenedy-nn3hz,UCBSPBwHJq6fsWNLCuKe8scQ,0
Kampret,@pakwin7113,UCHtsJytgSA6Hy3tCqNyf9cw,0
Keren juga IKN ya. Tapi seperti kota sepi. Apa ini akan menjadi kota maju kedepannya apa gmn y?,@ReQu_FM,UCNF71wfEWvDXpJ5h9Dh3lqA,0
"hahahaha masa sih IKN  kecil sekali ya , kayaknya  kok lebih luas  PIK 2   , ..kita rakyat hanya bisa melihat saja , ambisi yg terlalu di paksakan disaat indonesia masih banyak hutangnya, kalau uangnya utk bayar hutang, aman dah negara ini, smoga informasi mas andi berguna bagi yg berkepentingan dengan IKN.",@lilikkatim2053,UCeq-QxrAKkIWTv2cgD512Ew,0
😂😂HOAX,@farmanrosidi586,UCIyrNA1dv6xAGkMwKsjwBTg,0
😏,@algozaliary6942,UCYNs5wypjR6dXg3oNvxhfuw,0
Keren bagus banget ikn,@Ragiljaya76,UCcj_NVlvuKCgUskYuCZ2_fQ,0
Emg gk mangkrak.tp turunya uang susah.sering gajinya telat.kita aja ngerjaaiin gedung oikn.klo gk rame demo gk bakal keluar orangnya,@ToniCakra-r1r,UCEN1iA3B6kqt_2ccwjV77HQ,0
BuzeRP....BuzeRP....BuzeRP,@Erridzfa40,UCLBo28p6P-jwkEiOJrOQpqA,0
Hadeeeh bazeeeer bazeeer,@Rusmiyati-bp9tw,UCstjAQNna6qAc59nAxjifhg,0
ISTANA KELELAWAR BRO ... 🤣🤣🤣,@bintangjayaprima6863,UClyg0_aP8MCZeDCXxMamejA,0
"Kasihan hakhak masyarakat menengah kebawah yg mana dana tuk pembangunan & semua fasilitas di IKN ada uang/hak rakyat kecil disitu
Mau brp sekian rupiah lg yg akan dipertanggung jwbkan oleh para kaum penguasa 😂 ingat akan ada yaumul mizan dihari akhir nanti wahai para pemimpin, tolong amanah yg bnr-bnr amanah dlm menjlnkn tugas kalian para ASN",@Maulwardan,UCbgdcvvadvuTtvennEIasJg,0
Yg benci    iya benci biarin aja... NAnti. Kan    leleh sendiri,@tinmartin-zc3xc,UCcteqsY3AKr3oxBlQEoDzhA,0
Bawak aja sanak kluarga mupindah kesanaikn muproyek jokower,@OppoA1K-b2n,UCYMa0mnlpQtceMFicc9Xe1g,0
loh orang saya yg kerja di ikn kok di bilang mangkrak wkwk,@tellecinates6819,UCSfygBJmVQVG_gQc-TUpKlQ,0
mobilnya pake bensin Pertamax😅,@hisyamhisyam7563,UC6QtOm2a6TKVBe1i1fAsCrw,0
Mantab IKN♥,@NelsonPakpahan-er4nh,UCDHUV78mmvFuDvnkxdaxtsg,0
"Mau mereka ibukota tetap di Jawa biar hidup senang,hari hari demo  biar dapat mkn.",@martinrobong6204,UCo6YRS-Uun9jJceJPLkl-BA,0
Pembangunan tetap berjalan akan tetapi ibukota tdk perlu pindah karena d IKN jg banjir😊,@smartchannel7843,UC1a_fDbA6QreebqiIwCExXA,0
"Mendingan buat bangun PIK
Paling nggak bisa berguna banyak orang bisa ikut menikmati suasananya",@user-vr8ql,UChmnuQ-SuHB8mQzLjhxXjsw,0
"Kok dibilang mangkrak???IKN sudah menjadi ibu kota NKRI, status jakarta sekarang sudah menjadi DKJ, lanjutkan IKN mantap 💪💪💪👍👍👍",@h.t.mahpudi1459,UCAIhW1rWp57Doq3IUTdAvZA,1
Nanann...,@PartaParta-vu6di,UCg_j39Ktv-bXP-H0qkXOQew,0
"Banyak omong… 
Masyakat nggk bodoh2 amat.",@irianton4729,UCQxz_GCUiYHZt_DUkAJ7q1w,0
Kok ga ada warteg / warung kopi kecil gtu mas? Ga biasa makan minum ditempat sperti itu. Terlalu mewah buat aku,@adipradewa,UC7nabEl0wUNBEi7aOQZUh1g,0
Kya nya Bpak Security ini org Banjar 😄,@ZubaiAufar,UCg4U2O9iTcUMdy3fVZpZnXA,0
"Pasti ngk ramai,,karna jauh dari jangkauan,,klu untuk orang yg berduit y pasti lh sampai",@MPendi-n9d8b,UC4MV5O2FB2fcKrp8uRwKKSw,0
"y mangkrak,, kl buzer kan usaha hhhhhhhhhhh",@muhammadpajar2299,UCMoJ1tB2Rc_gFULEq9A0JIQ,0
"Ini sisaan doang, abis itu ya mangkrak, mungkin sisa bbrp bulan doang yg sudah dibayar kmrn2... Tunggu tanggal mainnya",@muhammadbanyuhernuseputro7237,UC4_WvDYyyevq52anvO3yv6Q,0
September 2024 baru ke IKN... Trus sekarang lihat vlog ini Februari 2025.. ya banyak banget progres pembangunannya... Mangkrak darimananya... Yang belum kesana bisa aja nyimpulin sendiri lawong ga lihat langsung... Iyain aja percuma debat sama orang yg belum lihat secara langsung.,@aisyahmamihui3440,UClAm7PcUYNWdlL2DoMGolsw,0
Lah g mmpir nang omah ku ko 😂,@luhursetyo6556,UC8hXFJu_3P0sKVEhQg1KIqQ,0
"Menurut sy, Swiss Hotel itu tidak akan bertahan lama juga semua bisnes yg ada di sana. Kita tunggu & lihat apakah benar tekaan sy 😂😂  jika begitu IKN nya semua pembisnes akan cabut lari 😂😂😂 RUGI....😂😂😂",@yaznoor6627,UC9Ju4sI5zkcBJU4fqXsP2Kg,0
Dibayar piro sampean cak?,@luqmanzahra6706,UCgJmbfkB3IaHyGraCx-H6zg,0
Lagian ngapain lu percya omongan orng. Gw yg tinggal di sini dan punya teman yg kerja di proyek ikn masih anteng aja. Itu cuman mulut anak abah,@redyyaya9470,UCvGn7o6cQ1GnMnkxVxg5qrg,0
Kalau jd pindah ikn gedung di jkt yg mangkrak,@ilmanaaf8952,UCFYYpVzQHXR6hYgIiTzJDxw,0
Mantap benar  luar biasa   kenangan  pa  presiden  jokowi,@nursiah1043,UCV1Bv_a3kvEh3wOpncCmnhw,0
"Wao hebat, pak Jokowi Brafo.",@srisuryani5908,UCFWRu9QMFLuKh3JzCG34dXA,0
"Wah keren ini yak. Salah berarti orang2 selama ini. Ternyata pembangunan jalan terus. Simbol Nusantara akan terbentuk. 

komentku adalah tujuan kontent di buat 😂",@propertiku2718,UCL91sh3tiYXzBHKA-8k0jzw,0
Kemungkinan tidak lancar...sebab banyak yg kerja disana gajinya sering terlambat,@imamsuprantiyo9794,UCLuNcBCYVh1tMC6gtJ4Xozg,0
"Mas kebanyakan masyarakat menolak indonesia maju bro, IKN aja dibilang gak guna🥲🤌. Miris bet lah mending lu tinggal di hutan aja gausah keluar kota. Pantesan kita dihina kera dari orang barat🦶🦶",@lanafiaasaadu2238,UCpgv2JilOrQWxhfePfL9VYQ,0
Jiwa anak banteng dn anak abah makin meronta2 ni liat vidio😂😂😂😂,@yermiatodinggayang1125,UCUtNp1OeQhMNgoc_FR0fElg,0
Namanya mangkrak itu lum ad penghuninya😂,@agussurawan5819,UC5o5U1ZH338NHXZ9l9g2UTw,0
"Memang sepi kalo dari videonya,dan memang mangkrak ga ada pekerja proyek nya mulai awal video tadi,",@ramadlans6500,UCHEhXuhOMbZzhEQ0_u1MKlw,0
8.12 😂😂 35 jt buat 1 minggu tapi buat 1 malam,@dafibfdi11,UCoxTX0_9JCueBMSenlcV9HA,0
Klo skrng memang masih ada yg kerja sampe abis lebaran baru pada bubar.yg di maksud mangkrak ya nanti liat setelah lebaran apakah benar atau tidak issue nya,@dafibfdi11,UCoxTX0_9JCueBMSenlcV9HA,0
Koh andy sudah terinfeksi sama dokter tirta 😂😂 password nya MAKAN SOTO JANGAN PAKAI KECAP 😂😂..koh andy SALAM BUAT MAMA ELLY YA❤❤sehat s lalu lancar rezekinya اللَّهُمَّ صَلِّ عَلَى سَيِّدِنَا مُحَمَّدٍ وَعَلَى آلِ سَيِّدِنَا مُحَمَّدٍ,@ulfakaratehk3004,UCfbEjd7fjG8i24rYtP0-T7Q,0
IKN Adalah Simbol Kemajuan Indonesia,@risaltutorial8391,UCPJky0yBfewLRYYk4G0R5DA,0
Mantap abang agar masy tahu bahawa IKN tetap di kerjakan,@KamiKami-v6m,UCJTfR7QX9UMh1s-P7UHb8wA,0
