Comment,Author,AuthorChannelId,LikeCount,Sentiment,Comment_Preprocessed
Wapres bln depan ngantor disana,@suwantosyifa6743,UCyD8HZvfAmujYX-npuVF7HA,0,netral,wapres bln ngantor sana
PROYEK TAI GAK BERGUNA,@CakGombloh-w7r,UCyY5urc9BN0tSMUNMRivyIQ,0,positif,proyek tai guna
"Bagus bnget IKN...., mngapa para pmbenci mngatakan mangkrak....?? Trnyta klo ini mnjdi ibukota NKRI mk mereka akan butuh ongkos tambahan buat demo trmsuk pe'a 212 🤣🤣🤣",@ZaiRach-x9r,UCVBcjoCFUEyFdNeMetp2PeA,1,positif,bagus bnget ikn mngapa pmbenci mngatakan mangkrak trnyta klo mnjdi ibukota nkri mk butuh ongkos tambah demo trmsuk pea
😇😇😇,@nuribkahdondo893,UC5QFPReO1YRYyVekMHHSaQA,0,negatif,
Kasih imam mahdi videonya diar dia lihat,@Rafan-hk2xy,UCrH3WOZ0u32vAbE5tgDrMug,0,netral,kasih imam mahdi video diar lihat
Prn pasti dukung ikn nusantara.,@ronikeceret9233,UCNvG-v3LMdtfizdahQ8N1eA,0,negatif,prn dukung ikn nusantara
Indonesia optimis terang boos.,@ronikeceret9233,UCNvG-v3LMdtfizdahQ8N1eA,0,netral,indonesia optimis terang boos
P bowo dan jajaranya silahkan dan hrs lanjutkan pembangunan ikn .tapi jangan pangkas angaran pendidikan lbh kan angaranya gitu boos.demi pendidikan  itu sendiri.,@ronikeceret9233,UCNvG-v3LMdtfizdahQ8N1eA,0,negatif,p bowo jajaranya silah hrs lanjut bangun ikn pangkas angaran didik lbh angaranya gitu boosdemi didik
hahaha...,@muhamadnajibsaidin6451,UCg6VuWZlTFx7ymJdpMwwf6w,0,negatif,hahaha
Securitynya lawak masak 79cm,@randomkonten8638,UCWZuXx3AecwzFdNE8wEJ6tA,0,negatif,securitynya lawak masak cm
Saking pobianya sama islam. Sampe sampe apa apa namanya . Nusantara. Sampe logo halal diganti wayang  . Ya allah pdhl indonesia di pahlawani oleh pahlawan pahlawan islam.,@nurdiyati1069,UC4tm5hXOlNEMlza_MSYICFg,0,positif,saking pobianya islam sampe sampe nama nusantara sampe logo halal ganti wayang ya allah pdhl indonesia pahlawan pahlawan pahlawan islam
"Bang masyarakat biasa boleh masuk ke dalam kh buat jln""
Atau boleh tp pinggiran doank?",@kuwatadi2844,UCFxEQSHISNCgQiDPassMYLw,0,netral,bang masyarakat masuk kh jln tp pinggir doank
Mantafffff sekali bang .. jadi pengen jalan dan nginap di Swiss Bell Hotel ini .. mudah2an bisa tercapai.. mantafffff.. lanjutkan bang ..salam sukses selalu 🙏🌟 .. pokoke uhuyyyyyy dahhhh 👍,@buluhelavlog,UC384sI_I33jOk_R6HGwxt_g,1,negatif,mantafffff bang ken jalan nginap swiss bell hotel mudah capai mantafffff lanjut bang salam sukses pokoke uhuyyyyyy dahhhh
"Sekali 2. dah roki di seret ke ikn biar matanya lihat ,,",@BentopamungkasbentoBento,UCS4munLLjozmjEG2qjFOsYA,0,netral,dah roki seret ikn biar mata lihat
Banyak  conggormu tangkap monyet ini pembangun lancar aku orang bpp Kaltim,@NokiaC21-rf1wj,UCyqwfaSJ4odR8InZVWURRYw,0,negatif,conggormu tangkap monyet bangun lancar orang bpp kaltim
😮sarang kelalawar,@miraclebintangtimursihaloh448,UCFPySLHzYhEWh14_nQNlNtw,0,positif,sarang kelalawar
Balikpapan nyimak sambil Ngopi ❤❤,@edisuswanto3185,UCRSHd0T-zjGOQr6oEePiE4w,1,negatif,balikpapan nyimak ngopi
Ikn gaji sulit mnding krja tmpat lain,@AntoMkw-t7l,UCjrTk4cKv6HmPvjmEuBbgyw,0,positif,ikn gaji sulit mnding krja tmpat
"Live dong bang , hehe",@HiburanLucu-d6u,UCkY2dK_xbgENBr-RJUJ82Wg,1,negatif,live bang hehe
Mangkak²😂 yg mangkrak itu mulut buzzer,@nofranandilala2876,UCqqcJoycKzDABejguJnrI8g,0,positif,mangkak mangkrak mulut buzzer
Semoga berjalan dengan lancar dan sukses selalu ❤,@antoniusdamanik9304,UC4Y3UJXD-WmOfdddpS6Wh_w,0,negatif,moga jalan lancar sukses
Yg bilang mangkrak itu adalah kerakkkk/monyet😅,@andryhutabarat3398,UCLeHIo1J5Ij4wB9JVbY8K4w,0,positif,bilang mangkrak kerakkkkmonyet
"Indonesia ,sebagian orangx sdah  hilang etika dan keramahax, hanya karna dengki yg berkepanjangan .nilai"" pancasilax sdah tak ada .",@taipukiajgg,UCvTEPsMcXbrYx8H1XXHThfw,0,positif,indonesia orangx sdah hilang etika keramahax karna dengki panjang nilai pancasilax sdah
"Soal ngomong smua bisa kritik, tapi menghargai prestasi Orang itu sulit bagi yg iri dan dengki ,seperti roky gorong gorong",@taipukiajgg,UCvTEPsMcXbrYx8H1XXHThfw,0,positif,ngomong smua kritik harga prestasi orang sulit iri dengki roky gorong gorong
Hidup NUSANTARA...ALHAMDULILLA,@BadduAmiA7X,UCUgLErqAahtuNwOYYVwBJpw,0,positif,hidup nusantaraalhamdulilla
Asal TDK melindungi para koruptor ya sam,@Koncotani88,UCaAV68MiU34K4jXhL4DLQbw,0,positif,lindung koruptor ya sam
Yg bilng mangkrak berrti orng Yg iri ..... Sebb pengikut anis dan ganjar... Bnyak yg stress habis klh sma prabowo,@elmielmi459,UC1ZQZrRkZZ99bSN6vbV8gBA,0,positif,bilng mangkrak berrti orng iri sebb ikut anis ganjar bnyak stress habis klh sma prabowo
"Semogan #ProyekIKN Berjalan dengan Lancar, ngk ada pekerjaan yang sia-sia dan Mangkrak..",@MitraKacaTokokacaAluminium,UC2l6wYFDrnpGEwtZqoyPYcw,0,negatif,semogan proyekikn jalan lancar ngk kerja siasia mangkrak
"OMONG KOSONG...

BARANG NGUTANG GAYANYA KAYA YG BAYAR HUTANG.

SAKIT JIWA...",@JakaSambung-r3u,UC3wN4W5xG-leXw3BuvwgMNA,1,positif,omong kosong barang ngutang gaya kaya bayar hutang sakit jiwa
Yang mangkrak tuh anis,@ngakifmmuzakhid3968,UCj1x0gaADek6OmhhJuCIc9w,0,positif,mangkrak tuh anis
"Netizen lokal, sudah larut dengan alam sosmed, ga keliatahan sebentar dikira mangkrak, ga muncul di fyp dikira udh ga laku, pdhl sosmed hanya 1% bagian kehidupan dunia, dan hanya bersifat cuplikan",@kicikwijaya4474,UCqSSe7JUkXGaz8o0lkxQTnw,0,positif,netizen lokal larut alam sosmed keliatahan sebentar mangkrak muncul fyp udh laku pdhl sosmed hidup dunia sifat cuplik
Sesuai dugaan isi komentarnya.. kaum2 sakit hati 😂,@JTSmini4wd,UC-yihnkCbnUPURwgXU7WTYg,0,positif,sesuai duga isi komentar kaum sakit hati
mampir gaes,@AIMusicStudioIndonesia,UCFW-78JtKbws67mC-r9eVCw,0,negatif,mampir gaes
Yang mangkrak itu otak mereka para pembenci,@muchsinjogja2360,UCex41ljMJohmJmSbBPKfJNw,0,positif,mangkrak otak benci
"IKN harus cepat selesai jangan sampai mangkrak sebaiknya stop dulu bansos dan hentikan subsidi sampai IKN selesai,pajak juga naikan 20% demi IKN cepat selesai dalam waktu dekat ini",@aisahmustarokahtv7771,UCi3LGhzT8JHEPNyOUKodNBA,0,netral,ikn cepat selesai mangkrak stop bansos henti subsidi ikn selesaipajak naik ikn cepat selesai
CILACAP hadir ..,@pandhubhaskara159,UCcLz-Lb22L8Dt4eVgo58ypw,0,netral,cilacap hadir
Mantap om,@jakfarahmadi1730,UCQrnhznXVgjMY1n9pN4XybQ,0,negatif,mantap om
Tapi kenyataannya ya gitu hehe,@bagasnovidh,UCKcAfcxgqDzN0PGXmuNPc6Q,0,positif,nyata ya gitu hehe
"komenan isi nya politik semua, giliran gas susah pada dokem ga berkomentar",@indrapratama3773,UCqeVuXeSm1kfUkRTp34LNuw,0,positif,komenan isi nya politik gilir gas susah dokem komentar
👍💪🥰,@ignasiaernayullianti8045,UCjvRETavEEg6sqBSi2aHjBg,0,negatif,
Biasanya kontraktor ada termin sampai 12 bulan kedepan. Mudah mudahan anggaran cukup untuk tahun tahun berikutnya. Kalau masih itu artinya ada investor. Jika tidak kemungkinan mangkrak,@fitriwahyuningsih6445,UCgytAI4LoR2CNfXe8tJU8lw,0,positif,kontraktor termin depan mudah mudah anggar investor mangkrak
Jancuk koen wong endi cuk......bosomu medok pol.....yoris lanjut cuk.....kabarno sing lengkap yo.......manteb bosssss.....,@drhharimoerti4231,UCF_RW8xZt9EP4CdbZrgZDxg,0,positif,jancuk koen endi cukbosomu medok polyoris cukkabarno sing lengkap yomanteb bosssss
Itu yg ngisi pintunya saya,@AnggerLos,UCBoO-gy9U63P_cHldGiCQAA,0,netral,ngisi pintu
Cm😅,@AnggerLos,UCBoO-gy9U63P_cHldGiCQAA,0,positif,cm
Terima kasih banyak ya.....serasa langsung pergi ke IKN.....,@edwardbudiman5612,UCF3EDXrm54ClH06gQW-2uNg,0,negatif,terima kasih yaserasa langsung pergi ikn
Masya Allah luar Biasa,@muhammadsyukur6242,UCN3klyv9VmRWUNuXCK7-J1Q,0,negatif,masya allah
"Lah coba kesananya mandiri, itukan ada bantuan petugas",@KidsStory-id,UCmMw1mAx0wUrANyirv8cFTA,0,netral,coba kesana mandiri itu bantu tugas
Jakarta itu THN 70 an jga Lom ada gedung2 yg ada cuma tv RI sama RRI  ...masa mau bangun ibu kota hri ini mulai besok selesai ..😂😂mimpi aja dn bayak tidur...yg bilang mangkrak itu orang2 yg pingin jakarta terus yg d bangun🤣🤣🤣,@sukardikardi748,UCYi5NgZaQO65zGXOvfIw4IA,0,positif,jakarta thn an jga lom gedung tv ri rri bangun kota hri besok selesai mimpi aja dn bayak tiduryg bilang mangkrak orang pingin jakarta d bangun
ads gedung Microsoft gak koh? 😅,@Tukang_Suntik_Botox_dan_OPLAS,UCPoErw_x_j3uBstGY47fi6w,0,positif,ads gedung microsoft koh
"Karo ngopi ndeleng IKN, jos",@sarifhidayat6163,UCOE98UiUel8QnI6WjOC8R1Q,0,netral,karo ngopi ndeleng ikn jos
"""Xeon GT 125 boleh masok ges!"" koo ko cangkem mu manteb jos kocakk wkwkwk",@yos565,UCW16iLmepklCu-VF7eRHHbg,0,negatif,xeon gt masok ges koo ko cangkem mu manteb jos kocakk wkwkwk
"gaya mewah hidup sulit nyari kerja susah akhirnya kelilit hutang.....ini lah negri kita.dari atas kbawah.....
.  yg miskin makin miskin.......butuh dana besar ikn otomatis rakyat diperas keringat....dari pajak",@alinkahmadzulkifli4679,UCdIPEg7wXaHB7w9kzyvIo7Q,0,positif,gaya mewah hidup sulit nyari kerja susah lilit hutangini negri kitadari kbawah miskin miskinbutuh dana ikn otomatis rakyat peras keringatdari pajak
"Akan jadi kota hantu investor pun malas mau masuk sini, soalnya daerah rawa rawa",@GantengFitriawan,UCEMLnKJ4b0e8PhPBu4rrjbg,0,positif,kota hantu investor malas masuk daerah rawa rawa
"Ya Allah Cakep banget, perbanyak konten2 yg mengedukasi begini supaya banyak org yg melihat dan berinvestasi di IKN, semoga pak Prabowo melanjutkan pembangunan IKN, dan Indonesia punya kota baru yang sangat bagus.",@temankamu11,UCVIEvBr-z3JSRWqwKPZMhgQ,6,negatif,ya allah cakep banget banyak konten edukasi org investasi ikn moga prabowo lanjut bangun ikn indonesia kota bagus
"Gajian kuli proyek apa kabar???? 
Yg tau""aja",@indrax9347,UChH6mdebl_BQF6c83BtvIAQ,1,positif,gaji kuli proyek kabar tauaja
Semangat terus koh tetep lakukan yang terbaik selama hal yang dilakukan positif btw koh info loker nya dong😭😭,@YowiFernando150,UCF9E3Z4ZVvezeeYeC0CDCCA,0,negatif,semangat koh tetep laku baik positif btw koh info loker nya
Inget ya para pendukung prabowo. Kita itu 58% Jangan sampai kalah sama propaganda mereka yg cuma 24%. Biarin aja mereka kabur ke LN enak negeri ini jadi berkurang polusi dan saingan kerja nya😂😂,@IkhzanAlvin,UC13-uiF-mncGtf7Z5bwLVTQ,0,positif,inget ya dukung prabowo kalah propaganda biarin aja kabur ln enak negeri kurang polusi saing kerja nya
Dulu waktu pembangunan kereta cepat sama jalan tol juga dibilang mangkrak sama yang mengkritik pemerintah tapi ga ada kontribusi apa-apa,@IkhzanAlvin,UC13-uiF-mncGtf7Z5bwLVTQ,0,positif,bangun kereta cepat jalan tol bilang mangkrak kritik perintah kontribusi apaapa
"Jangan pada ribut dosa ,kita liat aja ke depannya semua sudah di takdirkan , semua ada pertanggung jawabannnya baik di dunia dan alhirat, pertanggung jawaban di akhirat lebih berat daripada dunia, kita doakan indonesia di lindungi oleh Allah swt amin",@muhammadyunus3799,UCu0wY7tw7QXIhdBo4v5QuOg,0,negatif,ribut dosa liat aja depan takdir tanggung jawabannnya dunia alhirat tanggung akhirat berat dunia doa indonesia lindung allah swt amin
"mohon buzzer jgn digubris, para investor jgn mau ke ikn, jelas bangkrut",@hawkezed,UCLSqh2H3zVKh400vPtomBNw,0,positif,mohon buzzer jgn gubris investor jgn ikn bangkrut
"Semoga IKN terus dilanjutkan, bagian dari sejarah baru di Bangsa Indonesia. Bangsa Indonesia bangsa yg Besar, selalu ada perubahan ke arah yang lebih baik",@khatulistiwamedia,UC1v5ihPihyimx7uNOPUfquA,0,negatif,moga ikn lanjut sejarah bangsa indonesia bangsa indonesia bangsa ubah arah
"Siapa bilang IKN MANGKRAK mana ada mangkrak tetep berjalan cmn gak terlalu fokus kesana , kalo pak joko wow iya aja dia menggebu gebu ikn cepet selesai",@RafliGxoj,UCW-bIlDjEot4QZnwXwBWNnQ,0,negatif,bilang ikn mangkrak mangkrak tetep jalan cmn fokus kesana kalo joko wow iya aja gebu gebu ikn cepet selesai
"Mungkin kita punya banyak pendapat tapi demi Indonesia jangan sampai kita terpecah belah, mengkritik boleh tapi jangan lupa tugas utama kita memajukan bangsa ini, jangan saling menyalahkan tapi harus saling melengkapi. ❤❤❤",@siamaida4807,UCL1SM9e-zGGFFGc6VT7It1w,0,negatif,dapat indonesia pecah belah kritik lupa tugas utama maju bangsa salah lengkap
"Makasih ko Andy, sampean bukti klo kita berbeda tapi bersatu demi Nusantara ❤❤❤ sehat selalu ya ko😊",@siamaida4807,UCL1SM9e-zGGFFGc6VT7It1w,0,negatif,makasih ko andy sampean bukti klo beda satu nusantara sehat ya ko
Lah ya itu di tinggalkan... Karena yg ada hanya security yg jaga... Tidak terlihat aktivitas pembangunan....,@achmadfauzi1159,UCazbZ1lKAx3-O2NBo0ncYpA,0,positif,ya tinggal security jaga aktivitas bangun
Kita lihat aja ke depannya... 😅😅😅,@DutaRakachannel,UCFpY_SPzhdJGF6eC43ZEfvQ,0,positif,lihat aja depan
Karena ada 9 naga disitu😂,@susantogunawan6237,UCr_b4fOF6_WH8b09FfTLJRA,0,netral,naga situ
Hahah Mayoritas Yg Nolak IKN.. Melindungi Perutnya karna Terancam Jika Ibu Kota Negara Pindah.,@indrarukmana8979,UCHi3QWKtQ9PuRRzBtfKV3fA,0,positif,hahah mayoritas nolak ikn lindung perut karna ancam kota negara pindah
Roki gerung menangis melihat ini,@AnangAnang-r6d,UCpHKTI5DhSBVFuDUHSv07DQ,0,positif,roki gerung menang
Ownernya. Koh Hengky Wijaya 😊,@LarnMarine,UC_wZjNRrC76ZmJTxo5Wa4GA,0,netral,ownernya koh hengky wijaya
"Mantaaab.....biar yg suka bilang proyek mangkrak , matanya kebuka....❤❤❤",@catarinavictoria7133,UCwGBg84r1u92AO7XlzCNEHw,0,positif,mantaaabbiar suka bilang proyek mangkrak mata buka
Seng gak seneng fix pendukunge lowbat wkwkwk alias batrai lemah ko'😂😂😂 13 %,@ayujayastore3605,UCdakMVIiJ1f789OC48rukQg,0,positif,seng neng fix pendukunge lowbat wkwkwk alias batrai lemah ko
Mangkrak 😂😂😂 sepanjang lu muter2 gak kliatan para pekerja 😂😂😂,@MardiusHumasOfficial,UCaU229UZGsP8CuubZCyd8UQ,0,positif,mangkrak lu muter kliatan kerja
"Sangatttt luar biasa ,semoga proyek dan pekerjaan ikn ini tetap di lanjutkan sampai setuntas tuntasnya,,,,,
Dan jangan sperti yg di luar sana yg seting di isukan oleh manusia2 kucil yg tak bertanggung  jawabbbb,,,,,

Karma akan segerah menghammpiri manusia2 kurcaci yg pembenci itu👹👹👹",@Hebbo681,UC8zLRKG6bInpMKVypI_dm6Q,0,positif,sangatttt moga proyek kerja ikn lanjut tuntas tuntas sperti ting isu manusia kucil tanggung jawabbbb karma gerah menghammpiri manusia kurcaci benci
Itu bukan burung garuda itu burung gagak hitam bermaksud.. pejabat untuk kumpulan gagak hitam 😂,@jimmyjim7113,UCJ0RTAN5d4VDfTj7R1KN6Uw,0,positif,burung garuda burung gagak hitam jabat kumpul gagak hitam
"MBl kau aja yg nampak,,yg lain lwt udara",@Sugandi-z8o,UC6Kk5sOR6Q7fa1eL3Xv1e_g,0,positif,mbl kau aja nampakyg lwt udara
Makasih bro infonya,@imamm3218,UCkazaAIxU8v9gahW_o3KZDw,0,negatif,makasih bro info
Bukan mangkrak tapi berjalan alon alon asal kelakon yo massssss😊,@edisugimin7175,UCol09pWgPw0KyuoGmLtWYdg,0,positif,mangkrak jalan alon alon lakon yo massssss
Kliatan Sepi bgt sih😅,@nanorich5524,UCwH3NfBV2T-MmgVZu2QKC3g,0,positif,kliatan sepi bgt sih
security nya banjar asli...salam sehat,@sarabakawaa,UCmvBbTAXFlbz2VkrFjrZNoQ,0,netral,security nya banjar aslisalam sehat
Itu namanya mangkrak tong...sudah lebih 3 bulan masih tidak di tempati.kata Jokowi bln 11 sudah pindah ke ikn tp buktinya apa cm jd kota hantu sepi sekali...,@SigliSingapura,UC5V7JUrZ5FY1ixn8OgVQ0yg,0,positif,nama mangkrak tongsudah tempatikata jokowi bln pindah ikn tp bukti cm jd kota hantu sepi
"saya yg nonton kok ketawa sendiri ya..😆
jalanan sepi, exavator, dump truk, crane,.tidak ada yg beroperasi,..😂

gak ada mobil pengunjung, mobil investor, mobil pejabat..

tamu hotel gk ada, hotelnya kosong..😆 
dan bentar lagi komentar ini pasti dihapus sama mimin..🤭✌",@paejo-c9z,UCXH3sLfO63mDBvfjQNcM3Yw,0,positif,nonton ketawa ya jalan sepi exavator dump truk cranetidak operasi mobil unjung mobil investor mobil jabat tamu hotel gk hotel kosong bentar komentar hapus mimin
Diendors berapa sama Swiss hotel Mas e?,@MyKyy-h2x,UC4I4WVSg_l9dcNhzGQ4C2VQ,0,netral,diendors swiss hotel mas e
Lagi proses pembangunan...kemaren saya jg baru selesai kontrak di sana mbangun gedung paspampres...,@auliadwitara2401,UC7cJbpOJBs2oaFsGmp1UZIQ,0,netral,proses pembangunankemaren jg selesai kontrak mbangun gedung paspampres
Proyek ambisius yang dulu kata pak mulyono banyak infestor masuk.tapi pada akhirnya pake uang sendiri.sungguh menyedihkan sekali,@mohammadridwan2872,UCJuoZrM8fKDIgZY6nV6kcgA,0,positif,proyek ambisius mulyono infestor masuktapi pake uang sendirisungguh sedih
🤭,@M_akelPutra,UCmMXgnZb2Y9EDqcaq-T_F8Q,0,negatif,
Ndasku Muncul...ha..ha...haaaa,@agusdanarto1657,UCBmuYChOQaOQKluTcM-WzkA,0,positif,ndasku munculhahahaaaa
Tu mata nya suruh melotot liat nya . Jgn cuma bs bilang mangkrak lah terbengkalai lah . Drpd nyinyir cek sendiri .,@hanisucipto36,UCyswTUXYiWomhjth5k9Jrag,0,positif,tu mata nya suruh melotot liat nya jgn bs bilang mangkrak bengkalai drpd nyinyir cek
Omonge jalan jalan kok PKK mobil Mase Yo jenenge Yo mobiln to mas,@sabildaus7990,UCXODEsr3QbixateJEbEyckQ,0,netral,omonge jalan jalan pkk mobil mase yo jenenge yo mobiln to mas
Ya  alloh  bagus nya  IKN  itu   lihat vidio nya sangat sempurna  terima kasih  pemerintah  benar benar memikirkan  negara  terima kasih  mantan presiden pak jokowi  terlalu sempurna  pembangunan  pak jokowi   berarti yg bilang  ikn mangkrak itu  orang sakit hati tenan   sama pemerintah,@soimahmasruroh8910,UCxPMCD49AStBN04aUnLkNyA,0,negatif,ya alloh bagus nya ikn lihat vidio nya sempurna terima kasih perintah pikir negara terima kasih mantan presiden jokowi sempurna bangun jokowi bilang ikn mangkrak orang sakit hati tenan perintah
Noh karyawam ga di gajih,@ruangmocca4295,UC723OVx0WZAZ6yDX43DEDug,0,positif,noh karyawam gajih
"Ingatlah ikn ini akan jadi istana president baru dari indonesi 2.artinya indonesia akan ada dua negara cepat atau lambat.
Semakin nyata indonesia akan pecah jadi negara yang berpisah",@ManuelsaktiSiambaton,UCMPuUoqFtt9Th94KLMNI0rA,0,positif,ingat ikn istana president indonesi indonesia negara cepat lambat nyata indonesia pecah negara pisah
Semoga lancar pembangunan ikn,@achmadfarkansuwardi2405,UC7gdHxI3cZOIylMjK8eh4uA,0,negatif,moga lancar bangun ikn
"Pekerja² di situ hanya menghabis kan sisa² kerja yg belum terlaksana kan....lepas tu stop sementara menunggu belanjawan baru dari Kementerian kewangan bagi pelarasan belanja 2025...
#Fakta nya hoax/fake atau Real saya tak tahu...",@Arman-e2x5i,UCR0TlGBvren65dN-7s4FaDg,0,positif,kerja situ habis sisa kerja laksana kanlepas tu stop tunggu belanjawan menteri wang laras belanja fakta nya hoaxfake real
Anak² Abah jangan pura² buta kalian 😂,@kristianhlw5154,UCJ8xNfNms-2lfUaMt_b907A,0,positif,anak abah pura buta
Manfaat nya ke rakyat Indonesia apa bang . Kalo rakyat nya di suruh bayar + bayar pajak 😂,@alfariziramadhan5078,UCI144A49rXn5egLzbUspDNw,0,positif,manfaat nya rakyat indonesia bang kalo rakyat nya suruh bayar bayar pajak
"di manapun, dn tinggal kota manapun,,,,enk enk ajah, kalo bekrja,,,,masalahnya kalo ngagur,,,,di kota manapun jadi gak enk,,,,,,,dn soal sepi, di ikn, itu pasti lah,,,,,krn blum jadi, dn lihat data manusianya, jkt kota kecil, manusianya byk bget, jadi ya rame, kalimantan yg luas lahanya, manusianya sedikit, ya klo di bilang sepi, ya wajar.",@hendriana9763,UC2CgqMyVra9OnsTVi5K8uWw,0,positif,mana dn tinggal kota manapunenk enk ajah kalo bekrjamasalahnya kalo ngagurdi kota mana enkdn sepi ikn lahkrn blum dn lihat data manusia jkt kota manusia byk bget ya rame kalimantan luas lahanya manusia ya klo bilang sepi ya wajar
para pembenci semakin kelojotan melihat  vidio ini...,@gungunganteng3297,UCXL6B6oXXAvWP35qTeEpWwg,1,positif,benci kelojot vidio
"yo gak bakalan mangkrak lah, itu proyek nasional dan juga sudah di restui warga kaltim kok, jika pemerintah setuju ae, kaltim bisa membangunya sendiri kok.
yg tidak pro dengan pemerintah jangan noraklah.",@hari_824,UCrFcjz6xTXu_3lX20MSSoaQ,1,negatif,yo mangkrak proyek nasional restu warga kaltim perintah tuju ae kaltim membangunya pro perintah norak
"bner bang ikn tamba maju.
   hanya anak abah yg bilang ikn mangkrak 😂",@IbnuFatah-c8z,UCphPSiUspmvDddmz7hNLYmA,1,negatif,bner bang ikn tamba maju anak abah bilang ikn mangkrak
Emang nya gua pikirin ora urus.,@irwandipasma4984,UC7kYmQhWF44w4DomKsJXRzA,0,positif,emang nya gua pikirin ora urus
Loh loh kata nya yng kerja orang asing semua tapi hoax😂,@ameliasukmawati2444,UCZ41-vPDNZ_1fC4cYW4fUpA,0,positif,loh loh nya yng kerja orang asing hoax
BOHONG IKN MANGKRAK.....kami masih aktif melakukan proyek proyek diIKN...termasuk proyek bandara vvip....!!,@adheinu5481,UCRW8dymAiFs4-9uwkXutLcQ,0,netral,bohong ikn mangkrakkami aktif proyek proyek diikntermasuk proyek bandara vvip
"Setengan  x ye, yang indahnya saja dilibatkan, wawancara  dong pekerja  dan kontraktor apa gajinya lancar",@cendanaasri,UCcSebnTtBp1ThtKIgp7umSQ,0,netral,teng x ye indah libat wawancara kerja kontraktor gaji lancar
"moga aja proyek ambisius ini selesai dan tidak menyengsarakan masyarakat sekitar, moga aja gak jadi negara dalam negara",@Retrospxa,UC0U61GnRVbkYIto_VxxoPNg,0,negatif,moga aja proyek ambisius selesai sengsara masyarakat moga aja negara negara
Sampai sekarang ibu kota lagi healing.. Hutang negara membengkak 😂😂😂😂,@benzemananta4075,UCY-rP417WL3IpPA30N8uExg,0,positif,kota healing hutang negara bengkak
Iya luara biasa . Duitnya dr mana? Yg sengsara rakyat kecil. Mas mas apa yg di banggakan. Mikir mikir,@ambaretologistik8774,UCSVcyju0zFzSCFjKScJklOA,0,positif,iya luara duit dr sengsara rakyat mas mas bangga mikir mikir
Saya yang pasang interior di ASN 2 Sama setneg dan gedung garuda,@sengkuni54,UC4T-HsxpeAAqcQgJGm80IDQ,0,netral,pasang interior asn setneg gedung garuda
"Roky grung yang mangkrak,,otak",@AldaLia-hg4wi,UCsiCqgI8YBakDwDRzY82ouQ,0,positif,roky grung mangkrakotak
"semua bank swasta negara wong dah pada masuk gila aja sampe mangkrak, kepada pak basuki we believe wkwwkwk",@FRFRF71,UC9kjRuqEulcW1diM9Iw1kgA,0,positif,bank swasta negara dah masuk gila aja sampe mangkrak basuki we believe wkwwkwk
